anime_id,mean_rating,count,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
32542,7.532687651331719,1239,Sakamoto Desu ga?,7.59,"Slice of Life, Comedy, School, Seinen",Haven't You Heard? I'm Sakamoto,坂本ですが？,TV,12,"Apr 8, 2016 to Jul 1, 2016",Spring 2016,"Kadokawa Shoten, TBS, DAX Production, Daiichikosho, King Records, NichiNare",Sentai Filmworks,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1298.0,209,541911,2144,44284,324965,26552,37358,108752,25649.0,39992.0,81584.0,78482.0,31462.0,12823.0,4898.0,1827.0,892.0,732.0
32615,8.025210084033613,1428,Youjo Senki,8.0,"Action, Military, Magic",The Saga of Tanya the Evil,幼女戦記,TV,12,"Jan 6, 2017 to Mar 31, 2017",Winter 2017,"Media Factory, AT-X, Enterbrain, Sony Music Communications","Funimation, Crunchyroll",Nut,Light novel,24 min. per ep.,R - 17+ (violence & profanity),547.0,177,600880,8497,39165,402559,17021,20785,121350,40092.0,76482.0,110133.0,65763.0,22166.0,8699.0,3918.0,1586.0,773.0,829.0
32729,7.583639705882353,1088,Orange,7.62,"Sci-Fi, Drama, Romance, School, Shoujo",Orange,orange（オレンジ）,TV,13,"Jul 4, 2016 to Sep 26, 2016",Summer 2016,"TMS Entertainment, DAX Production, TOHO animation, Lawson, ABC Animation","Funimation, Crunchyroll",Telecom Animation Film,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1226.0,210,545748,4947,35720,322463,17018,22884,147663,32793.0,44048.0,71797.0,62797.0,27949.0,13151.0,6354.0,3048.0,1538.0,1060.0
32867,8.11832740213523,1124,Bungou Stray Dogs 2nd Season,8.2,"Action, Mystery, Seinen, Super Power, Supernatural",Bungo Stray Dogs 2,文豪ストレイドッグス,TV,12,"Oct 6, 2016 to Dec 16, 2016",Fall 2016,"Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL","Funimation, Crunchyroll",Bones,Manga,23 min. per ep.,R - 17+ (violence & profanity),312.0,248,480682,5056,25823,356210,10405,5833,82411,40625.0,70573.0,95530.0,46770.0,12876.0,4483.0,1372.0,424.0,201.0,205.0
32901,6.585504885993485,1228,Eromanga-sensei,6.49,"Comedy, Drama, Romance, Ecchi",Eromanga Sensei,エロマンガ先生,TV,12,"Apr 9, 2017 to Jun 25, 2017",Spring 2017,"Aniplex, Movic, ASCII Media Works, BS11, Kinoshita Group Holdings",Aniplex of America,A-1 Pictures,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,5943.0,227,513293,2631,31122,357122,12106,35972,76971,20450.0,22081.0,49515.0,75111.0,52596.0,31588.0,21149.0,12640.0,8949.0,9090.0
32935,8.8125,1536,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.87,"Comedy, Sports, Drama, School, Shounen",Haikyu!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,TV,10,"Oct 8, 2016 to Dec 10, 2016",Fall 2016,"TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,20.0,123,727240,12830,27904,619835,5355,3128,71018,155408.0,167036.0,106594.0,36951.0,8582.0,2809.0,773.0,287.0,160.0,1201.0
32937,8.238012958963283,2315,Kono Subarashii Sekai ni Shukufuku wo! 2,8.31,"Adventure, Comedy, Parody, Supernatural, Magic, Fantasy",KonoSuba:God's Blessing on This Wonderful World! 2,この素晴らしい世界に祝福を！ 2,TV,10,"Jan 12, 2017 to Mar 16, 2017",Winter 2017,"Kadokawa Shoten, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, 81 Produce, Kadokawa Media House",Discotek Media,Studio Deen,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,225.0,69,990857,10851,42174,825156,11926,8664,102937,108846.0,190437.0,215050.0,96665.0,27118.0,9153.0,3101.0,1107.0,604.0,809.0
32949,7.254170755642787,1019,Kuzu no Honkai,7.31,"Drama, Romance, School, Seinen",Scum's Wish,クズの本懐,TV,12,"Jan 13, 2017 to Mar 31, 2017",Winter 2017,"Aniplex, Dentsu, Square Enix, Studio Hibari, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting",Sentai Filmworks,Lerche,Manga,22 min. per ep.,R+ - Mild Nudity,2294.0,272,462466,4913,33590,264613,13307,24148,126808,19454.0,32004.0,58238.0,55949.0,29649.0,13596.0,7954.0,3527.0,2234.0,2590.0
32951,7.121266968325791,1105,Rokudenashi Majutsu Koushi to Akashic Records,7.19,"Action, Magic, Fantasy, School",Akashic Records of Bastard Magic Instructor,ロクでなし魔術講師と禁忌教典,TV,12,"Apr 4, 2017 to Jun 20, 2017",Spring 2017,"Media Factory, AT-X, Kadokawa Pictures Japan, Ultra Super Pictures, Tohokushinsha Film Corporation, Sony Music Communications, Fujimi Shobo, Kanetsu Investment",Funimation,LIDENFILMS,Light novel,24 min. per ep.,R - 17+ (violence & profanity),2813.0,258,478935,2683,30694,352662,8429,15649,71501,18239.0,29231.0,66549.0,84674.0,42011.0,19406.0,7861.0,3475.0,1462.0,905.0
32995,7.928033472803348,1195,Yuri!!! on Ice,7.92,"Comedy, Sports",Yuri!!! On ICE,ユーリ!!! on ICE,TV,12,"Oct 6, 2016 to Dec 22, 2016",Fall 2016,"Dentsu, TV Asahi, Movic, Avex Pictures, CIC, Cygames","Funimation, Crunchyroll",MAPPA,Original,23 min. per ep.,PG-13 - Teens 13 or older,650.0,191,580801,17525,34160,430803,13002,24665,78171,69762.0,68319.0,87662.0,68051.0,30945.0,15202.0,6226.0,2715.0,1765.0,2911.0
32998,7.7749510763209395,1022,91 Days,7.84,"Action, Drama, Historical",91 Days,91Days,TV,12,"Jul 9, 2016 to Oct 1, 2016",Summer 2016,"Shochiku, Mainichi Broadcasting System, Shochiku Music Publishing","Funimation, Crunchyroll",Shuka,Original,24 min. per ep.,R - 17+ (violence & profanity),752.0,265,466565,5208,32870,255359,19977,19745,138614,22275.0,42512.0,72588.0,51511.0,18085.0,7048.0,2513.0,718.0,324.0,305.0
33206,8.030017657445557,1699,Kobayashi-san Chi no Maid Dragon,8.03,"Slice of Life, Comedy, Fantasy",Miss Kobayashi's Dragon Maid,小林さんちのメイドラゴン,TV,13,"Jan 12, 2017 to Apr 6, 2017",Winter 2017,"Lantis, Pony Canyon, ABC Animation",Funimation,Kyoto Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,510.0,109,772246,12644,46976,564690,19950,17894,122736,54109.0,104559.0,161886.0,96580.0,28881.0,10262.0,3265.0,1331.0,641.0,802.0
33255,8.425511197663097,1027,Saiki Kusuo no Ψ-nan,8.45,"Comedy, School, Shounen, Slice of Life, Supernatural",The Disastrous Life of Saiki K.,斉木楠雄のΨ難,TV,120,"Jul 4, 2016 to Dec 26, 2016",Summer 2016,"TV Tokyo, Shogakukan-Shueisha Productions, Pony Canyon, Nippon Columbia, KlockWorx, Asmik Ace, Bandai Namco Entertainment, Shueisha, Toy's Factory, Dear Stage inc.",Funimation,"J.C.Staff, Egg Firm",Manga,5 min. per ep.,PG-13 - Teens 13 or older,121.0,183,591140,15437,62788,365729,26700,17840,118083,61107.0,94386.0,98747.0,46186.0,13196.0,5053.0,1727.0,685.0,350.0,692.0
33352,8.619541484716157,1832,Violet Evergarden,8.64,"Slice of Life, Drama, Fantasy",Violet Evergarden,ヴァイオレット・エヴァーガーデン,TV,13,"Jan 11, 2018 to Apr 5, 2018",Winter 2018,"Lantis, Pony Canyon, Rakuonsha, ABC Animation",Funimation,Kyoto Animation,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,57.0,67,1039300,34340,92325,615251,36485,33681,261558,168723.0,155219.0,121400.0,56822.0,22489.0,10259.0,4576.0,1721.0,783.0,1485.0
33486,8.356452726017944,2898,Boku no Hero Academia 2nd Season,8.33,"Action, Comedy, Super Power, School, Shounen",My Hero Academia 2,僕のヒーローアカデミア,TV,25,"Apr 1, 2017 to Sep 30, 2017",Spring 2017,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,Manga,23 min. per ep.,PG-13 - Teens 13 or older,203.0,13,1611771,18930,110626,1389299,15522,11065,85259,188165.0,322936.0,347893.0,166839.0,46700.0,16556.0,4760.0,1849.0,948.0,2065.0
33487,6.796380090497737,1326,Masamune-kun no Revenge,6.83,"Comedy, Harem, Romance, School, Shounen",Masamune-kun's Revenge,政宗くんのリベンジ,TV,12,"Jan 5, 2017 to Mar 23, 2017",Winter 2017,"Sotsu, Lantis, AT-X, KlockWorx, BS Fuji, Tokyo MX, Ichijinsha, FuRyu, Crunchyroll SC Anime Fund",Funimation,SILVER LINK.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4335.0,207,547027,2918,33828,396717,11521,23908,81053,15684.0,24466.0,61572.0,99518.0,60885.0,30412.0,14599.0,5945.0,2917.0,1851.0
33506,7.439814814814815,1080,Ao no Exorcist: Kyoto Fujouou-hen,7.43,"Action, Demons, Supernatural, Fantasy, Shounen",Blue Exorcist:Kyoto Saga,青の祓魔師 京都不浄王篇,TV,12,"Jan 7, 2017 to Mar 25, 2017",Winter 2017,"Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Shueisha",Aniplex of America,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1804.0,222,527247,1496,30042,376853,13491,13745,93116,20038.0,35756.0,81026.0,84640.0,35598.0,14063.0,5517.0,1990.0,782.0,572.0
33674,8.282682512733446,1178,No Game No Life: Zero,8.32,"Game, Supernatural, Drama, Romance, Fantasy",Unknown,ノーゲーム・ノーライフ ゼロ,Movie,1,"Jul 15, 2017",Unknown,"Frontier Works, Movic, AT-X, Kadokawa",Sentai Filmworks,Madhouse,Light novel,1 hr. 46 min.,PG-13 - Teens 13 or older,208.0,173,608820,7022,15562,422323,4648,4191,162096,74355.0,83624.0,79879.0,46437.0,18495.0,7487.0,3574.0,1576.0,830.0,1045.0
34134,7.383222691611346,1657,One Punch Man 2nd Season,7.41,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",Unknown,ワンパンマン,TV,12,"Apr 10, 2019 to Jul 3, 2019",Spring 2019,"TV Tokyo, Good Smile Company, Shueisha, JR East Marketing & Communications, Bandai Namco Arts, Bandai Spirits",VIZ Media,J.C.Staff,Web manga,23 min. per ep.,R - 17+ (violence & profanity),1874.0,70,994488,5937,61959,666395,12925,19642,233567,44526.0,72761.0,143291.0,156260.0,71761.0,27047.0,12969.0,4305.0,1758.0,1654.0
34240,8.111795774647888,1136,Shelter,8.34,"Sci-Fi, Music",Shelter,シェルター,Music,1,"Oct 18, 2016",Unknown,Half H.P Studio,Crunchyroll,A-1 Pictures,Music,6 min.,G - All Ages,195.0,539,265646,2315,3702,234951,545,464,25984,45461.0,44728.0,47155.0,24676.0,9216.0,4667.0,1437.0,639.0,409.0,601.0
34280,6.967894239848914,1059,Gamers!,6.92,"Game, Comedy, Romance, School",Gamers!,ゲーマーズ！,TV,12,"Jul 13, 2017 to Sep 28, 2017",Summer 2017,"Sony Pictures Entertainment, Frontier Works, Sotsu, Kadokawa Shoten, AT-X, NBCUniversal Entertainment Japan, Tokyo MX, i0+, Chugai Mining, BS11",Funimation,Pine Jam,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,3925.0,283,455313,1860,28514,313233,10319,20736,82511,11912.0,22496.0,55674.0,79739.0,46052.0,23208.0,11041.0,4433.0,2199.0,1765.0
34577,7.830734966592428,1347,Nanatsu no Taizai: Imashime no Fukkatsu,7.84,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",The Seven Deadly Sins:Revival of the Commandments,七つの大罪 戒めの復活,TV,24,"Jan 13, 2018 to Jun 30, 2018",Winter 2018,"Aniplex, Dentsu, Kodansha, Movic, Sammy",Unknown,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,762.0,115,757404,6591,60833,592000,10403,11589,82579,57066.0,93196.0,142393.0,97918.0,37731.0,16366.0,7685.0,3374.0,1784.0,1668.0
34599,8.714939896966229,1747,Made in Abyss,8.74,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",Made in Abyss,メイドインアビス,TV,13,"Jul 7, 2017 to Sep 29, 2017",Summer 2017,"Media Factory, AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Investment, Global Solutions",Sentai Filmworks,Kinema Citrus,Web manga,25 min. per ep.,R - 17+ (violence & profanity),34.0,95,862410,30354,54029,550412,20178,12020,225771,132454.0,163992.0,108330.0,40328.0,11886.0,4754.0,1991.0,874.0,446.0,898.0
34618,7.341018251681076,1041,Blend S,7.36,"Slice of Life, Comedy",BLEND-S,ブレンド・S,TV,12,"Oct 8, 2017 to Dec 24, 2017",Fall 2017,"Aniplex, Houbunsha, Kansai Telecasting, Lawson, Contents Seed, Kinoshita Group Holdings, Drecom",Aniplex of America,A-1 Pictures,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,2053.0,286,453108,2568,29220,306162,12772,15810,89144,15318.0,27708.0,71556.0,83357.0,34806.0,14001.0,4075.0,1546.0,726.0,536.0
34902,7.6976744186046515,1247,Tsurezure Children,7.67,"Comedy, Romance, School, Shounen",Tsuredure Children,徒然チルドレン,TV,12,"Jul 4, 2017 to Sep 19, 2017",Summer 2017,"Nihon Ad Systems, Kodansha, Movic, KlockWorx, Sony Music Entertainment, King Records, BS11, Animatic, Marui Group",Funimation,Studio Gokumi,4-koma manga,12 min. per ep.,PG-13 - Teens 13 or older,1102.0,249,483639,2124,29937,329447,10201,10622,103432,20143.0,41422.0,88445.0,74524.0,26659.0,9754.0,2626.0,904.0,421.0,371.0
34933,7.33216986620128,1719,Kakegurui,7.42,"Game, Mystery, Psychological, Drama, School, Shounen",Kakegurui:Compulsive Gambler,賭ケグルイ,TV,12,"Jul 1, 2017 to Sep 23, 2017",Summer 2017,"Dentsu, Square Enix, Mainichi Broadcasting System, Movic, KlockWorx, DIVE II Entertainment, 81 Produce, Avex Pictures, FuRyu",Unknown,MAPPA,Manga,24 min. per ep.,R - 17+ (violence & profanity),1826.0,97,843908,7972,54276,619004,19367,32841,118420,39298.0,67835.0,141910.0,145282.0,63538.0,26468.0,11974.0,4999.0,2549.0,1989.0
35073,7.733974358974359,1560,Overlord II,7.78,"Action, Game, Adventure, Supernatural, Magic, Fantasy",Overlord II,オーバーロードⅡ,TV,13,"Jan 9, 2018 to Apr 3, 2018",Winter 2018,"AT-X, Enterbrain, Grooove, Hakuhodo DY Music & Pictures, NTT Plala, Kadokawa",Funimation,Madhouse,Light novel,23 min. per ep.,R - 17+ (violence & profanity),851.0,148,646042,3582,37302,510232,8427,8768,81313,43785.0,70422.0,128002.0,95964.0,34623.0,12610.0,5257.0,1973.0,885.0,767.0
35120,7.862637362637362,1274,Devilman: Crybaby,7.84,"Action, Dementia, Demons, Horror, Supernatural",Devilman:Crybaby,DEVILMAN crybaby,ONA,10,"Jan 5, 2018",Unknown,"Aniplex, Dynamic Planning, Netflix",Unknown,Science SARU,Manga,25 min. per ep.,R+ - Mild Nudity,751.0,153,650309,14561,29665,477257,13336,18054,111997,59124.0,90144.0,109879.0,73102.0,32020.0,14397.0,9140.0,4183.0,2944.0,3329.0
35507,7.682249817384952,1369,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7.85,"Slice of Life, Psychological, Drama, School",Classroom of the Elite,ようこそ実力至上主義の教室へ,TV,12,"Jul 12, 2017 to Sep 27, 2017",Summer 2017,"Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2",Funimation,Lerche,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,734.0,190,577290,8794,29278,437639,7575,9892,92906,43419.0,69226.0,114298.0,78914.0,28180.0,11114.0,4789.0,2085.0,911.0,794.0
35760,8.487585616438356,2336,Shingeki no Kyojin Season 3,8.59,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Attack on Titan Season 3,進撃の巨人 Season3,TV,12,"Jul 23, 2018 to Oct 15, 2018",Summer 2018,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise",Funimation,Wit Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),76.0,48,1212430,14971,62604,991045,10271,6048,142462,194692.0,256697.0,215524.0,78551.0,19822.0,6215.0,2442.0,967.0,459.0,1285.0
35788,8.141234918381832,1409,Shokugeki no Souma: San no Sara,8.14,"Ecchi, School, Shounen",Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,TV,12,"Oct 4, 2017 to Dec 20, 2017",Fall 2017,"Lantis, Warner Bros. Japan, KlockWorx, Shueisha",Sentai Filmworks,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,370.0,146,659490,2691,36107,526083,8558,6600,82142,54963.0,97894.0,134960.0,76180.0,22496.0,7215.0,2179.0,809.0,315.0,635.0
35790,8.028535980148883,1612,Tate no Yuusha no Nariagari,8.0,"Action, Adventure, Drama, Fantasy",The Rising of the Shield Hero,盾の勇者の成り上がり,TV,25,"Jan 9, 2019 to Jun 26, 2019",Winter 2019,"Frontier Works, AT-X, Nippon Columbia, Glovision, Good Smile Company, Sammy, Kadokawa Media House, NTT Plala, Kadokawa, Crunchyroll SC Anime Fund",Funimation,Kinema Citrus,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,537.0,85,907714,18693,103861,636889,15979,27622,123363,85367.0,129818.0,164881.0,100278.0,37891.0,16870.0,8393.0,3924.0,1910.0,2073.0
35849,7.225845410628019,1656,Darling in the FranXX,7.33,"Action, Drama, Mecha, Romance, Sci-Fi",DARLING in the FRANXX,ダーリン・イン・ザ・フランキス,TV,24,"Jan 13, 2018 to Jul 7, 2018",Winter 2018,"Aniplex, Khara, Movic, Ultra Super Pictures, Lucent Pictures Entertainment, Tokyo MX, Nagoya Broadcasting Network, Asahi Broadcasting, BS11, Lawson, ABC Animation, Rialto Entertainment",Funimation,"A-1 Pictures, Trigger, CloverWorks",Original,24 min. per ep.,PG-13 - Teens 13 or older,2210.0,71,988865,23885,103972,660081,25987,53880,144945,79305.0,85753.0,129211.0,134099.0,76559.0,38784.0,24822.0,11755.0,6661.0,6838.0
35968,7.948075201432408,1117,Wotaku ni Koi wa Muzukashii,7.96,"Comedy, Romance, Slice of Life",Wotakoi:Love is Hard for Otaku,ヲタクに恋は難しい,TV,11,"Apr 13, 2018 to Jun 22, 2018",Spring 2018,"Aniplex, Dentsu, Fuji TV, Half H.P Studio, Ichijinsha, Kanetsu Investment",Unknown,A-1 Pictures,Web manga,22 min. per ep.,PG-13 - Teens 13 or older,588.0,222,528912,5961,43788,336834,13414,11696,123180,29740.0,56447.0,98066.0,62381.0,18373.0,6252.0,1718.0,573.0,234.0,253.0
36456,8.258234519104084,2277,Boku no Hero Academia 3rd Season,8.25,"Action, Comedy, Super Power, School, Shounen",My Hero Academia 3,僕のヒーローアカデミア,TV,25,"Apr 7, 2018 to Sep 29, 2018",Spring 2018,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,Manga,23 min. per ep.,PG-13 - Teens 13 or older,261.0,31,1333355,13575,123477,1080843,15424,11218,102393,142804.0,238487.0,268416.0,140906.0,42269.0,15399.0,4925.0,1829.0,868.0,1745.0
36474,7.5251491901108265,1173,Sword Art Online: Alicization,7.57,"Action, Game, Adventure, Romance, Fantasy",Sword Art Online:Alicization,ソードアート・オンライン アリシゼーション,TV,24,"Oct 7, 2018 to Mar 31, 2019",Fall 2018,"Aniplex, Genco, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa",Aniplex of America,A-1 Pictures,Light novel,24 min. per ep.,R - 17+ (violence & profanity),1375.0,148,651688,12373,69830,440041,15326,20379,106112,47851.0,58021.0,101129.0,84599.0,37638.0,17956.0,9379.0,4440.0,2453.0,3015.0
36511,6.540983606557377,1159,Tokyo Ghoul:re,6.53,"Action, Psychological, Supernatural, Mystery, Drama, Horror, Seinen",Tokyo Ghoul:re,東京喰種トーキョーグール：re,TV,12,"Apr 3, 2018 to Jun 19, 2018",Spring 2018,"Marvelous, TC Entertainment",Funimation,"Studio Pierrot, Pierrot Plus",Manga,24 min. per ep.,R - 17+ (violence & profanity),5755.0,132,698167,3569,59241,486747,14924,36291,100964,27582.0,31747.0,61914.0,93297.0,74484.0,45684.0,32184.0,15167.0,8711.0,6954.0
36949,8.047397769516728,1076,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,8.08,"Ecchi, School, Shounen",Food Wars! The Third Plate:Totsuki Train Arc,食戟のソーマ 餐ノ皿 遠月列車篇,TV,12,"Apr 9, 2018 to Jun 25, 2018",Spring 2018,Shueisha,Sentai Filmworks,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,441.0,259,474921,1413,30998,371901,5635,4006,62381,36419.0,65104.0,95052.0,54916.0,16933.0,5440.0,1804.0,597.0,249.0,295.0
37349,7.528799444829979,1441,Goblin Slayer,7.46,"Action, Adventure, Fantasy",Goblin Slayer,ゴブリンスレイヤー,TV,12,"Oct 7, 2018 to Dec 30, 2018",Fall 2018,"Sony Pictures Entertainment, Frontier Works, AT-X, SoftBank Creative, Bushiroad, Hakuhodo DY Music & Pictures, Good Smile Film, Artist Management Office",Funimation,White Fox,Light novel,23 min. per ep.,R - 17+ (violence & profanity),1694.0,131,706484,5110,58204,500635,16619,37767,93259,32805.0,62705.0,121773.0,111239.0,47547.0,21497.0,10871.0,5237.0,3154.0,3246.0
37430,8.07509025270758,1385,Tensei shitara Slime Datta Ken,8.07,"Fantasy, Shounen",That Time I Got Reincarnated as a Slime,転生したらスライムだった件,TV,24,"Oct 2, 2018 to Mar 19, 2019",Fall 2018,"Lantis, BS11, Bandai Namco Arts, Micro Magazine Publishing",Funimation,8bit,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,458.0,117,747190,13023,87721,521775,16259,19470,101965,61756.0,106377.0,144718.0,83689.0,27233.0,11079.0,4127.0,1650.0,725.0,1067.0
37450,8.264467592592593,1728,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.38,"Comedy, Supernatural, Drama, Romance, School",Rascal Does Not Dream of Bunny Girl Senpai,青春ブタ野郎はバニーガール先輩の夢を見ない,TV,13,"Oct 4, 2018 to Dec 27, 2018",Fall 2018,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa",Aniplex of America,CloverWorks,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,166.0,78,940033,29642,69842,685665,18520,17316,148690,116903.0,176251.0,163743.0,76681.0,25671.0,11086.0,4884.0,2143.0,1069.0,1469.0
37510,8.801033591731267,1548,Mob Psycho 100 II,8.84,"Action, Slice of Life, Comedy, Supernatural",Mob Psycho 100 II,モブサイコ100 II,TV,13,"Jan 7, 2019 to Apr 1, 2019",Winter 2019,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",Funimation,Bones,Web manga,24 min. per ep.,PG-13 - Teens 13 or older,22.0,101,835688,20654,56740,623709,10988,4045,140206,147057.0,193609.0,120273.0,37517.0,8244.0,2374.0,684.0,255.0,147.0,998.0
37520,8.208450704225353,1065,Dororo,8.19,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",Dororo,どろろ,TV,24,"Jan 7, 2019 to Jun 24, 2019",Winter 2019,Twin Engine,Unknown,"Tezuka Productions, MAPPA",Manga,24 min. per ep.,R - 17+ (violence & profanity),317.0,140,688715,11155,98073,373871,32182,24007,160582,51520.0,92480.0,114816.0,59083.0,18094.0,6520.0,2148.0,760.0,278.0,424.0
37521,8.683918669131238,1082,Vinland Saga,8.71,"Action, Adventure, Drama, Historical, Seinen",Unknown,ヴィンランド・サガ,TV,24,"Jul 8, 2019 to Dec 30, 2019",Summer 2019,"Production I.G, Dentsu, Kodansha, Twin Engine",Unknown,Wit Studio,Manga,24 min. per ep.,R - 17+ (violence & profanity),43.0,145,671949,17637,84706,380519,20651,11419,174654,85399.0,132039.0,86412.0,28943.0,7571.0,2972.0,1311.0,610.0,461.0,938.0
37675,7.8966639544345,1229,Overlord III,7.95,"Action, Magic, Fantasy, Game, Supernatural",Overlord III,オーバーロードⅢ,TV,13,"Jul 10, 2018 to Oct 2, 2018",Summer 2018,Kadokawa,Funimation,Madhouse,Light novel,23 min. per ep.,R - 17+ (violence & profanity),604.0,205,549484,4115,25918,441320,4573,4428,73245,46424.0,72089.0,107351.0,68633.0,25287.0,9434.0,4178.0,1740.0,821.0,724.0
37779,8.57192118226601,2030,Yakusoku no Neverland,8.65,"Sci-Fi, Mystery, Horror, Psychological, Thriller, Shounen",The Promised Neverland,約束のネバーランド,TV,12,"Jan 10, 2019 to Mar 29, 2019",Winter 2019,"Aniplex, Dentsu, A-1 Pictures, Fuji TV, Shueisha, CA-Cygames Anime Fund",Aniplex of America,CloverWorks,Manga,22 min. per ep.,R - 17+ (violence & profanity),55.0,55,1133952,32542,78900,863136,17950,12852,161114,169589.0,258096.0,202613.0,66705.0,15825.0,5198.0,2055.0,790.0,373.0,1041.0
37999,8.368391764051196,1797,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.43,"Comedy, Psychological, Romance, School, Seinen",Kaguya-sama:Love is War,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,TV,12,"Jan 12, 2019 to Mar 30, 2019",Winter 2019,"Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,25 min. per ep.,PG-13 - Teens 13 or older,137.0,83,925543,22277,69272,678999,17761,15500,144011,96017.0,183588.0,189198.0,72839.0,18112.0,6419.0,2286.0,856.0,521.0,1242.0
38000,8.579598804950917,2343,Kimetsu no Yaiba,8.62,"Action, Demons, Historical, Shounen, Supernatural",Demon Slayer:Kimetsu no Yaiba,鬼滅の刃,TV,26,"Apr 6, 2019 to Sep 28, 2019",Spring 2019,"Aniplex, Shueisha",Aniplex of America,ufotable,Manga,23 min. per ep.,R - 17+ (violence & profanity),62.0,24,1423778,51725,154413,1079964,24614,19506,145281,243770.0,300149.0,242534.0,95902.0,27255.0,11430.0,3902.0,1484.0,862.0,3000.0
38408,8.044912280701755,1425,Boku no Hero Academia 4th Season,8.06,"Action, Comedy, Super Power, School, Shounen",My Hero Academia 4,僕のヒーローアカデミア,TV,25,"Oct 12, 2019 to Apr 4, 2020",Fall 2019,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,466.0,79,952836,8195,136787,644355,21147,13804,136743,80318.0,133554.0,173352.0,101847.0,36457.0,14134.0,5559.0,1997.0,937.0,1330.0
